ZIP,15-24,25-44,45-64,65+
ZCTA5 95655,0.6,47.6,36.6,15.3
ZCTA5 95658,0.5,22.6,38.3,38.6
ZCTA5 95659,4.6,28.9,38.1,28.4
ZCTA5 95660,6.6,37.8,34.6,21
ZCTA5 95661,3.1,29,37.8,30.2
ZCTA5 95662,2,28.5,42,27.5
ZCTA5 95663,0,17.6,46,36.3
ZCTA5 95664,0,29.4,30.1,40.5
ZCTA5 95665,0,16.6,42.9,40.5
ZCTA5 95666,0,16.2,37.3,46.5
ZCTA5 95667,2,18.2,40.4,39.3
ZCTA5 95668,1.3,30.2,33.2,35.3
ZCTA5 95669,1.5,29.3,39.1,30.1
ZCTA5 95670,2.7,35.6,37.5,24.2
ZCTA5 95672,0,20.6,43.9,35.4
ZCTA5 95673,2.2,29.7,46.3,21.7
ZCTA5 95674,1.2,16.5,54.3,28
ZCTA5 95675,0,12.9,54.8,32.3
ZCTA5 95677,2.9,29.7,41,26.4
ZCTA5 95678,4.3,39.1,36,20.6
ZCTA5 95679,0,0,100,0
ZCTA5 95680,0,0,0,100
ZCTA5 95681,0,33.7,34.4,31.9
ZCTA5 95682,1.5,21.5,41.9,35.1
ZCTA5 95683,0,17.5,37.8,44.7
ZCTA5 95684,0,16.3,35.6,48.1
ZCTA5 95685,1.9,24.3,28.2,45.6
ZCTA5 95686,4.8,36.8,40.3,18
ZCTA5 95687,3.3,33.9,38.2,24.5
ZCTA5 95688,1.6,32.7,42.2,23.5
ZCTA5 95689,0,10.9,33.3,55.8
ZCTA5 95690,0,39.2,23.7,37.2
ZCTA5 95691,3.3,41.6,34.6,20.5
ZCTA5 95692,0.6,38,40.4,21.1
ZCTA5 95693,0,20.1,50.8,29.2
ZCTA5 95694,2.7,25.1,52.1,20.1
ZCTA5 95695,2.5,32.5,37,28.1
ZCTA5 95697,0,0,28.7,71.3
ZCTA5 95698,0,0,82.2,17.8
ZCTA5 95699,0,0,10,90
ZCTA5 95701,0,15,36.3,48.7
ZCTA5 95703,2.4,11.3,41.7,44.6
ZCTA5 95709,2.7,17.7,47.5,32.2
ZCTA5 95713,1.8,19.4,48.1,30.7
ZCTA5 95714,0,12.5,42.9,44.6
ZCTA5 95715,0,0,80.6,19.4
ZCTA5 95717,0,31,50.6,18.4
ZCTA5 95720,0,2.1,52.1,45.8
ZCTA5 95721,-,-,-,-
ZCTA5 95722,0,13.3,45.9,40.7
ZCTA5 95724,-,-,-,-
ZCTA5 95726,0.4,22.2,47.9,29.5
ZCTA5 95728,0,25.7,60.4,13.9
ZCTA5 95735,0,0,57.1,42.9
ZCTA5 95736,0,59.4,15.6,25
ZCTA5 95742,0.2,51.1,36.4,12.4
ZCTA5 95746,0.3,17.6,52.9,29.1
ZCTA5 95747,1.4,30.8,39,28.8
ZCTA5 95757,0.8,37.4,44.5,17.3
ZCTA5 95758,1.1,32.5,46.4,20
ZCTA5 95762,0.3,22.7,49.6,27.4
ZCTA5 95765,1.8,34,42.7,21.5
ZCTA5 95776,2.2,35.3,46.1,16.3
ZCTA5 95811,4.7,60.6,26.3,8.4
ZCTA5 95814,5.9,45,25.7,23.4
ZCTA5 95815,4.5,44.9,35.8,14.7
ZCTA5 95816,6,54.8,22.8,16.5
ZCTA5 95817,7.3,45.1,28.5,19.1
ZCTA5 95818,2.4,38.5,35.5,23.6
ZCTA5 95819,2.2,33.9,36.8,27.2
ZCTA5 95820,1.8,38.2,35.5,24.5
ZCTA5 95821,2.9,35,36.5,25.6
ZCTA5 95822,3.1,32.6,34.8,29.5
ZCTA5 95823,3.7,39.7,38.4,18.2
ZCTA5 95824,4,40,38.2,17.8
ZCTA5 95825,9.9,40.7,28.4,21
ZCTA5 95826,9.4,35.6,32.2,22.8
ZCTA5 95827,3.2,33.5,38.5,24.8
ZCTA5 95828,1.7,30.9,43.8,23.6
ZCTA5 95829,1.9,34.6,46.5,16.9
ZCTA5 95830,0,0,70.2,29.8
ZCTA5 95831,2.4,29.2,35.7,32.7
ZCTA5 95832,5.2,43.2,34.8,16.8
ZCTA5 95833,4.1,49.1,31.7,15.2
ZCTA5 95834,3.9,48.7,34.5,12.9
ZCTA5 95835,0.9,42.9,37.2,19
ZCTA5 95837,0,0,84,16
ZCTA5 95838,4.1,40.3,39.7,15.8
ZCTA5 95841,6.6,41.2,32.8,19.4
ZCTA5 95842,4.9,40.1,38.2,16.8
ZCTA5 95843,2.8,41.5,42.1,13.6
ZCTA5 95864,1.7,21.8,43.4,33.2
ZCTA5 95901,4.7,36.3,36.5,22.5
ZCTA5 95903,22,68.9,9.1,0
ZCTA5 95910,0,0,100,0
ZCTA5 95912,0,41,33.8,25.3
ZCTA5 95914,5,0,45.6,49.4
ZCTA5 95915,-,-,-,-
ZCTA5 95916,0,15.7,47.7,36.6
ZCTA5 95917,1.4,21.6,47,29.9
ZCTA5 95918,2.7,19.7,34.7,42.9
ZCTA5 95919,0,12,55.2,32.9
ZCTA5 95920,0,25.2,49.6,25.2
ZCTA5 95922,0,30.8,34,35.2
ZCTA5 95923,0,0,18.8,81.3
ZCTA5 95925,38,12,40.1,9.9
ZCTA5 95926,17.5,29.7,28.5,24.3
ZCTA5 95928,12.9,31.7,30.7,24.7
ZCTA5 95930,0,0,0,100
ZCTA5 95932,5.7,29,36.2,29.1
ZCTA5 95934,0,25.8,46.4,27.8
ZCTA5 95935,0,62.3,0,37.7
ZCTA5 95936,0,26.1,50.7,23.2
ZCTA5 95937,5,28,37.3,29.7
ZCTA5 95938,0,36.2,37.6,26.1
ZCTA5 95939,5.7,33.3,28.6,32.3
ZCTA5 95941,0,26,17.2,56.8
ZCTA5 95942,0,16.3,46.1,37.6
ZCTA5 95943,4.3,34.5,41.5,19.7
ZCTA5 95944,0,0,0,100
ZCTA5 95945,1.6,23.9,32,42.5
ZCTA5 95946,0.2,16,35.7,48.1
ZCTA5 95947,0.2,13.7,39.3,46.7
ZCTA5 95948,5.1,29.5,36.4,29.1
ZCTA5 95949,0.7,17.6,39.3,42.4
ZCTA5 95950,0,23.8,39.1,37.1
ZCTA5 95951,8.3,39.8,33,18.9
ZCTA5 95953,4.6,30.8,39.3,25.2
ZCTA5 95954,2.9,16.7,41.5,38.8
ZCTA5 95955,0,35.5,38.6,25.9
ZCTA5 95956,0,12,60.5,27.5
ZCTA5 95957,0.6,23,50.8,25.6
ZCTA5 95959,0.7,16.6,45,37.7
ZCTA5 95960,2.3,33,26.4,38.2
ZCTA5 95961,5.6,39.7,35.5,19.1
ZCTA5 95962,0,25.6,19.3,55.1
ZCTA5 95963,4,29.6,37.4,29
ZCTA5 95965,4.4,28.6,37.5,29.5
ZCTA5 95966,3.8,24.3,36.1,35.8
ZCTA5 95968,0,27.4,38.9,33.6
ZCTA5 95969,1.6,20.7,36.9,40.8
ZCTA5 95970,0,10.2,49.6,40.2
ZCTA5 95971,5.2,21.9,42.8,30.1
ZCTA5 95973,7,35.3,34,23.6
ZCTA5 95974,0,100,0,0
ZCTA5 95975,0,18.7,50,31.3
ZCTA5 95977,2.8,50.3,15.4,31.5
ZCTA5 95978,0,59.3,9.9,30.9
ZCTA5 95979,0,3,46.8,50.2
ZCTA5 95981,0,100,0,0
ZCTA5 95982,1.2,30.9,44.4,23.5
ZCTA5 95983,0,26.8,32.2,40.9
ZCTA5 95984,0,0,93.7,6.3
ZCTA5 95986,0,0,21.9,78.1
ZCTA5 95987,2.3,40,37.9,19.7
ZCTA5 95988,2.3,30,37.9,29.8
ZCTA5 95991,4,37.1,35.1,23.8
ZCTA5 95993,2.8,30.4,39.9,26.9
ZCTA5 96001,4.1,26.7,40.1,29.1
ZCTA5 96002,4.3,31.9,35.4,28.3
ZCTA5 96003,4.7,26.2,36.8,32.4
ZCTA5 96006,0,11.5,31.9,56.5
ZCTA5 96007,2.8,27.6,38.2,31.4
ZCTA5 96008,0,31,35.1,33.8
ZCTA5 96009,0,11.7,43.6,44.8
ZCTA5 96010,0,8,68,24
ZCTA5 96011,0,16.5,35.4,48.1
ZCTA5 96013,4.6,29,34.4,32
ZCTA5 96014,0,0,56.2,43.8
ZCTA5 96015,0,0,60,40
ZCTA5 96016,4.8,23.3,27,45
ZCTA5 96017,0,14.3,28.6,57.1
ZCTA5 96019,1.9,30.3,38.5,29.2
ZCTA5 96020,2.8,23.4,37.6,36.2
ZCTA5 96021,6.1,30.3,35.7,28
ZCTA5 96022,2.8,32.2,37.7,27.3
ZCTA5 96023,15.3,22.1,29,33.6
ZCTA5 96024,1.7,18.7,43.7,35.9
ZCTA5 96025,2.7,19.9,35.6,41.8
ZCTA5 96027,0.5,19.8,33,46.7
ZCTA5 96028,0,9.3,33.6,57.1
ZCTA5 96029,0,27.9,44.3,27.9
ZCTA5 96031,0,28.3,23.3,48.3
ZCTA5 96032,4.5,29.2,23.8,42.4
ZCTA5 96033,1.9,25.4,40.7,32.1
ZCTA5 96034,0,25,39.7,35.3
ZCTA5 96035,0,25.9,42.2,31.9
ZCTA5 96037,17.4,0,77.7,5
ZCTA5 96038,8.3,22.2,38,31.6
ZCTA5 96039,2.5,18.5,46,33
ZCTA5 96040,0,0,47.6,52.4
ZCTA5 96041,0,36.2,21.5,42.3
ZCTA5 96044,1.3,12.3,41,45.4
ZCTA5 96046,0,0,52.6,47.4
ZCTA5 96047,0,13.4,45.1,41.4
ZCTA5 96048,3.3,11.1,43.2,42.4
ZCTA5 96049,0,25.9,48.1,25.9
ZCTA5 96050,0.9,11.4,30.8,56.9
ZCTA5 96051,0,26.7,37,36.3
ZCTA5 96052,0,13.6,40.3,46.1
ZCTA5 96054,0,29.9,35.4,34.7
ZCTA5 96055,1.3,28.4,34.2,36
ZCTA5 96056,1.1,25,40.7,33.2
ZCTA5 96057,0,12.3,39.9,47.8
ZCTA5 96058,2.1,5.1,57.4,35.4
ZCTA5 96059,0,27.8,20.5,51.7
ZCTA5 96061,0,0,0,100
ZCTA5 96062,1.2,18,44.5,36.4
ZCTA5 96063,0,59.9,24.8,15.3
ZCTA5 96064,4.7,20.5,38,36.7
ZCTA5 96065,0,12.4,55.4,32.2
ZCTA5 96067,2,19.2,41.2,37.6
ZCTA5 96068,0,26.5,34.7,38.8
ZCTA5 96069,0,14.8,29.5,55.7
ZCTA5 96071,0,0,46.7,53.3
ZCTA5 96073,0,13.8,43.6,42.6
ZCTA5 96074,3.5,22.8,40.4,33.3
ZCTA5 96075,6.3,9.4,46.5,37.7
ZCTA5 96076,0,0,23,77
ZCTA5 96080,3.7,30.8,34.8,30.7
ZCTA5 96084,7.4,17.5,36.5,38.6
ZCTA5 96085,0,0,84.2,15.8
ZCTA5 96086,0,13.7,48.9,37.4
ZCTA5 96087,0,10,48.2,41.8
ZCTA5 96088,1.4,8.5,46.9,43.3
ZCTA5 96090,5.9,15.5,43.4,35.2
ZCTA5 96091,1.4,11,46.2,41.4
ZCTA5 96092,0,50,0,50
ZCTA5 96093,0,31.3,36.7,32
ZCTA5 96094,3.5,21.1,42.9,32.5
ZCTA5 96096,0,12.9,42.3,44.8
ZCTA5 96097,5.1,26.6,32.2,36.1
ZCTA5 96101,2.7,21.9,36.5,39
ZCTA5 96103,1.2,11.2,30.4,57.2
ZCTA5 96104,2.3,15.8,41.1,40.8
ZCTA5 96105,0,25.5,43.6,30.9
ZCTA5 96106,0,34.4,26.2,39.3
ZCTA5 96107,3.4,24.3,30,42.3
ZCTA5 96108,0,0,0,100
ZCTA5 96109,0,30.8,37.9,31.4
ZCTA5 96110,0,9.4,43.4,47.2
ZCTA5 96111,0,15.7,29.4,54.9
ZCTA5 96112,0,24.7,25.9,49.4
ZCTA5 96113,7.7,44.2,26.1,22
ZCTA5 96114,1.1,22.8,39.4,36.7
ZCTA5 96115,4,0,0,96
ZCTA5 96116,0,0,50.5,49.5
ZCTA5 96117,0,31.8,36.4,31.8
ZCTA5 96118,1.5,22.4,38.6,37.5
ZCTA5 96119,0,73.7,26.3,0
ZCTA5 96120,0.6,17.4,32.6,49.4
ZCTA5 96121,0,31.5,47.7,20.8
ZCTA5 96122,0.8,27.3,43.5,28.5
ZCTA5 96123,0,22.2,11.1,66.7
ZCTA5 96124,0,17.2,41.7,41.1
ZCTA5 96125,0,0,11.7,88.3
ZCTA5 96126,0,0,70,30
ZCTA5 96128,0,15.6,42.1,42.4
ZCTA5 96129,0,0,30.4,69.6
ZCTA5 96130,5,28.4,40,26.6
ZCTA5 96132,0,22.2,37,40.7
ZCTA5 96133,0,0,85.7,14.3
ZCTA5 96134,2.9,30,33.6,33.6
ZCTA5 96135,0,18.4,41.6,40
ZCTA5 96136,0,0,0,100
ZCTA5 96137,3.9,12.2,37.5,46.4
ZCTA5 96140,0,22.9,29.4,47.7
ZCTA5 96141,0,16.8,48.9,34.2
ZCTA5 96142,0,36.5,48.5,15
ZCTA5 96143,2.1,41.5,33.8,22.6
ZCTA5 96145,0,31.3,30.6,38.1
ZCTA5 96146,3.2,32.8,48.7,15.3
ZCTA5 96148,8.9,31.8,32.7,26.6
ZCTA5 96150,4.5,33.3,37.4,24.7
ZCTA5 96155,-,-,-,-
ZCTA5 96161,0.4,35.6,43.2,20.7
ZCTA5 96701,2.9,26.8,37.5,32.8
ZCTA5 96703,0,13.9,59.9,26.2
ZCTA5 96704,1.9,21.7,44.8,31.5
ZCTA5 96705,1,36.7,38.3,24
ZCTA5 96706,2,41.1,38.1,18.8
ZCTA5 96707,3.3,37.8,42.1,16.8
ZCTA5 96708,1.3,26.1,41.8,30.8
ZCTA5 96710,0,0,49.7,50.3
ZCTA5 96712,0.4,37.6,33.2,28.8
ZCTA5 96713,0,13.2,37.3,49.5
ZCTA5 96714,2.8,15.1,40.2,41.9
ZCTA5 96716,0,22.3,41.2,36.5
ZCTA5 96717,1.2,35.6,38.6,24.6
ZCTA5 96719,0.4,24.6,23.6,51.4
ZCTA5 96720,3.4,24.6,37,35
ZCTA5 96722,1.4,17.3,38.7,42.6
ZCTA5 96725,0,25,40.7,34.2
ZCTA5 96726,0,41.7,32.3,26
ZCTA5 96727,0.8,16.8,38.6,43.8
ZCTA5 96728,0,18,52.6,29.4
ZCTA5 96729,1.8,23.9,44.5,29.7
ZCTA5 96730,2.9,29,36.7,31.3
ZCTA5 96731,0,20,46.4,33.6
ZCTA5 96732,2.4,30.3,37.1,30.2
ZCTA5 96734,7.5,32,31.8,28.7
ZCTA5 96737,0,25.2,53.2,21.5
ZCTA5 96738,0.6,30,42.2,27.3
ZCTA5 96740,2.4,24.7,38.9,34
ZCTA5 96741,1.2,20.4,38.5,39.9
ZCTA5 96742,0,15.4,74.4,10.3
ZCTA5 96743,0.4,31,35.7,33
ZCTA5 96744,1.3,21.1,40,37.6
ZCTA5 96746,1.6,24,42.9,31.6
ZCTA5 96747,5,25.4,36.3,33.3
ZCTA5 96748,0.2,22.6,35.5,41.7
ZCTA5 96749,0.1,26.5,42.6,30.8
ZCTA5 96750,1.3,20.9,37,40.8
ZCTA5 96751,0,0,64.9,35.1
ZCTA5 96752,1.1,24.7,42.9,31.3
ZCTA5 96753,2,29.9,39.2,28.9
ZCTA5 96754,2.9,23.5,44.2,29.4
ZCTA5 96755,8.2,16.1,50.6,25.1
ZCTA5 96756,2.1,27.6,32.8,37.5
ZCTA5 96757,0,28.2,23.5,48.4
ZCTA5 96759,0,0,27.5,72.5
ZCTA5 96760,0,20.4,42.9,36.7
ZCTA5 96761,4,30.2,40.2,25.6
ZCTA5 96762,3.6,38.1,37.4,20.9
ZCTA5 96763,1.3,24.1,35.1,39.5
ZCTA5 96764,0,21.2,58,20.8
ZCTA5 96765,9.7,48.7,30.1,11.5
ZCTA5 96766,0.3,21,41.4,37.3
ZCTA5 96768,1.3,24.1,48.4,26.2
ZCTA5 96769,4.6,17.6,19.4,58.3
ZCTA5 96770,0,26.9,36.9,36.2
ZCTA5 96771,0.7,25.9,46.2,27.3
ZCTA5 96772,0,16.9,38.9,44.2
ZCTA5 96773,0,30.5,40.7,28.8
ZCTA5 96774,0,0,64.7,35.3
ZCTA5 96776,3.8,10.2,39.2,46.8
ZCTA5 96777,2.5,15.8,35.5,46.3
ZCTA5 96778,1.6,23.5,41.8,33
ZCTA5 96779,2.9,25.7,43.7,27.7
ZCTA5 96780,0,14.9,48.7,36.4
ZCTA5 96781,0,27.5,31.6,40.9
ZCTA5 96782,3.5,24.8,31.3,40.4
ZCTA5 96783,1.8,17,44.4,36.8
ZCTA5 96785,1.4,11.4,38,49.2
ZCTA5 96786,14.1,46.2,21.3,18.3
ZCTA5 96789,2.7,29.4,39.7,28.2
ZCTA5 96790,0.2,20.4,44.9,34.5
ZCTA5 96791,3.7,34.3,32.2,29.8
ZCTA5 96792,1.8,30,42.3,25.9
ZCTA5 96793,1,26.6,45.3,27.1
ZCTA5 96795,3.3,18.1,39.8,38.8
ZCTA5 96796,1.2,23.4,39.7,35.7
ZCTA5 96797,2.8,32.2,38.4,26.6
ZCTA5 96813,2,34.3,34.9,28.9
ZCTA5 96814,2.8,31.3,36.2,29.8
ZCTA5 96815,5,35.8,31,28.2
ZCTA5 96816,1.7,24.3,35,38.9
ZCTA5 96817,1.7,25.3,36.1,36.9
ZCTA5 96818,5.4,53.1,25.4,16.1
ZCTA5 96819,1.5,24.2,42.2,32
ZCTA5 96821,0.1,13.3,40.6,45.9
ZCTA5 96822,2.1,30.3,33.9,33.7
ZCTA5 96825,1.2,18.7,40.1,40
ZCTA5 96826,5.4,32.3,35.3,27
ZCTA5 96850,-,-,-,-
ZCTA5 96853,-,-,-,-
ZCTA5 96857,-,-,-,-
ZCTA5 96859,-,-,-,-
ZCTA5 96860,-,-,-,-
ZCTA5 96863,-,-,-,-
ZCTA5 97001,0,43.5,39.1,17.4
ZCTA5 97002,1.9,21.5,40.3,36.3
ZCTA5 97004,0,22.6,36.5,40.9
ZCTA5 97005,5.7,42.3,30.7,21.3
ZCTA5 97006,3.7,47.9,32.7,15.8
ZCTA5 97007,3.3,35,41.9,19.8
ZCTA5 97008,3.9,33.6,35.8,26.8
ZCTA5 97009,0,19.9,42.5,37.7
ZCTA5 97011,0,33,30.6,36.4
ZCTA5 97013,1.2,29.3,40.2,29.3
ZCTA5 97014,0,30.8,37.6,31.6
ZCTA5 97015,3.4,38,37.5,21.2
ZCTA5 97016,4.7,17.9,39.9,37.6
ZCTA5 97017,1,25.1,41.6,32.2
ZCTA5 97018,0,16,44.7,39.3
ZCTA5 97019,0.5,16.5,52,31
ZCTA5 97020,0.6,34.4,47.7,17.2
ZCTA5 97021,6.9,19.5,40.3,33.3
ZCTA5 97022,3,21.5,44.2,31.3
ZCTA5 97023,0.8,23.1,41.5,34.6
ZCTA5 97024,4.2,33.8,42.3,19.7
ZCTA5 97026,0.7,39.4,37.9,22.1
ZCTA5 97027,1.7,36.1,35.2,27
ZCTA5 97028,0,28.6,43.8,27.6
ZCTA5 97029,7.6,23.8,36.2,32.4
ZCTA5 97030,3.9,32.7,35.8,27.6
ZCTA5 97031,3.9,31.5,39.1,25.5
ZCTA5 97032,0.6,39.4,38.1,21.9
ZCTA5 97033,0,31.4,51.4,17.1
ZCTA5 97034,0.8,18,43.1,38.1
ZCTA5 97035,2,27.7,44.3,26
ZCTA5 97037,6,20.4,45.7,27.8
ZCTA5 97038,2.3,32.4,39.3,26
ZCTA5 97039,9.6,32.6,32.2,25.5
ZCTA5 97040,0,36.5,35.8,27.7
ZCTA5 97041,0,31.8,38.1,30.1
ZCTA5 97042,0,20.1,44.1,35.8
ZCTA5 97045,1.1,32,40,26.8
ZCTA5 97048,2.3,21.6,45.5,30.6
ZCTA5 97049,3.7,28.3,47.5,20.5
ZCTA5 97050,0,16.8,31.6,51.6
ZCTA5 97051,2.4,33.4,43.1,21.1
ZCTA5 97053,0,14,40.6,45.4
ZCTA5 97054,1,17.2,35.7,46
ZCTA5 97055,1.7,36,36.7,25.6
ZCTA5 97056,3.9,27.7,42,26.4
ZCTA5 97057,0,25,0,75
ZCTA5 97058,5,29.8,35.1,30
ZCTA5 97060,2.5,39.7,39.1,18.7
ZCTA5 97062,3.5,37.4,39.3,19.8
ZCTA5 97063,0,12.8,41.1,46.1
ZCTA5 97064,0.4,26.1,38.5,35
ZCTA5 97065,0,19.7,34.7,45.6
ZCTA5 97067,0,9.3,45.9,44.8
ZCTA5 97068,0.9,23.5,49.2,26.4
ZCTA5 97070,8.5,33.2,35,23.3
ZCTA5 97071,1.9,28.8,36.7,32.7
ZCTA5 97080,2.3,31.4,42.5,23.8
ZCTA5 97086,4.5,31.8,41,22.7
ZCTA5 97089,1.2,28,42.5,28.3
ZCTA5 97101,2.1,31.4,41.1,25.5
ZCTA5 97102,0,0,38.8,61.2
ZCTA5 97103,1.4,26.8,40,31.7
ZCTA5 97106,0.3,35.5,39.8,24.4
ZCTA5 97107,1.3,23.6,42.9,32.1
ZCTA5 97108,4.4,14.2,38.9,42.5
ZCTA5 97109,0,35.9,35.4,28.7
ZCTA5 97110,3,21.8,49.7,25.5
ZCTA5 97111,6,21.9,40.6,31.5
ZCTA5 97112,4.3,25.6,33.2,36.8
ZCTA5 97113,1.5,35.4,43.4,19.7
ZCTA5 97114,0.4,31.8,37.4,30.3
ZCTA5 97115,2.2,28.1,41,28.7
ZCTA5 97116,5.6,31.8,35.7,26.8
ZCTA5 97117,0,19.1,46.6,34.4
ZCTA5 97118,0,21.5,32.2,46.3
ZCTA5 97119,0.9,19.3,53.4,26.3
ZCTA5 97121,0,24.2,39.1,36.7
ZCTA5 97122,0,13.7,45.2,41.1
ZCTA5 97123,2.2,37.9,39.6,20.3
ZCTA5 97124,3.8,47.2,32.2,16.7
ZCTA5 97125,0,28.8,51.9,19.2
ZCTA5 97127,5.6,44.8,33.1,16.6
ZCTA5 97128,4.5,28.8,33.4,33.2
ZCTA5 97130,0,3.7,52.4,44
ZCTA5 97131,1.4,20.1,38.5,40
ZCTA5 97132,4,36.1,34.2,25.7
ZCTA5 97133,2.2,27.1,45.8,25
ZCTA5 97134,0,10.4,43.9,45.7
ZCTA5 97135,0,13.5,31.3,55.2
ZCTA5 97136,2.1,12.5,35.3,50.1
ZCTA5 97137,3.7,21.6,47.8,26.9
ZCTA5 97138,3.6,28.2,34.4,33.8
ZCTA5 97140,1.1,34.6,45.5,18.9
ZCTA5 97141,2.5,29.3,34.5,33.7
ZCTA5 97144,0,0,87.7,12.3
ZCTA5 97145,0,16,28.8,55.1
ZCTA5 97146,2.6,26.7,36.2,34.5
ZCTA5 97147,0,29.5,34.9,35.5
ZCTA5 97148,0.4,30.9,44.1,24.6
ZCTA5 97149,0,7.8,48.4,43.8
ZCTA5 97201,15.9,39.3,23.1,21.7
ZCTA5 97202,3,46,31.6,19.4
ZCTA5 97203,4.1,51.3,30,14.6
ZCTA5 97204,2.6,33.6,39.8,24
ZCTA5 97205,6.6,33.8,37.2,22.4
ZCTA5 97206,2.3,45.4,34,18.3
ZCTA5 97208,-,-,-,-
ZCTA5 97209,4.6,48.4,29.4,17.6
ZCTA5 97210,5.6,49,25.5,19.9
ZCTA5 97211,2.2,46.4,34.3,17.1
ZCTA5 97212,1.3,37,40,21.8
ZCTA5 97213,2.5,39.4,38.5,19.6
ZCTA5 97214,4.5,55.8,28.6,11.1
ZCTA5 97215,2,40.1,37.3,20.7
ZCTA5 97216,2.4,37,38.4,22.2
ZCTA5 97217,1.3,47.3,34.3,17.1
ZCTA5 97218,3.7,44.2,35.5,16.6
ZCTA5 97219,2.6,35.5,38.7,23.3
ZCTA5 97220,2.3,37.3,36.4,24.1
ZCTA5 97221,2.9,27,41,29.2
ZCTA5 97222,3.8,35.1,33.9,27.1
ZCTA5 97223,3.6,37,37.6,21.8
ZCTA5 97224,2.8,31.5,33.3,32.4
ZCTA5 97225,4,33.8,36,26.2
ZCTA5 97227,5.8,57.3,24.6,12.4
ZCTA5 97229,1.6,36.7,42.6,19.1
ZCTA5 97230,2.7,34.8,35.1,27.3
ZCTA5 97231,0.3,15.9,54.1,29.7
ZCTA5 97232,5.6,52,20.8,21.6
ZCTA5 97233,3.1,42.7,37.9,16.2
ZCTA5 97236,2.5,37.7,40.3,19.5
ZCTA5 97239,5.5,42,30.2,22.3
ZCTA5 97266,2.2,42.5,37,18.3
ZCTA5 97267,1.4,27.1,36.7,34.8
ZCTA5 97301,6.1,38.1,35.1,20.8
ZCTA5 97302,4.6,32,34.2,29.2
ZCTA5 97303,4.9,31.4,37.9,25.8
ZCTA5 97304,4.3,28.8,33,33.9
ZCTA5 97305,4.5,37.4,35,23.1
ZCTA5 97306,3.2,35.2,37,24.5
ZCTA5 97317,4,25.8,41.6,28.7
ZCTA5 97321,4.4,27.8,40.7,27.1
ZCTA5 97322,5.3,35.9,34.4,24.5
ZCTA5 97324,2.2,19,45.3,33.5
ZCTA5 97325,0.9,27,49.3,22.7
ZCTA5 97326,0,14.1,51.1,34.8
ZCTA5 97327,0.5,24.7,41.4,33.4
ZCTA5 97329,0,0,89.7,10.3
ZCTA5 97330,16,30.8,28.9,24.3
ZCTA5 97331,-,-,-,-
ZCTA5 97333,19.9,32.2,25.9,22
ZCTA5 97338,3.4,25.2,34.8,36.6
ZCTA5 97341,0.5,15.9,31.4,52.2
ZCTA5 97342,0,5.9,66.7,27.5
ZCTA5 97343,0,32.4,40,27.6
ZCTA5 97344,5.1,18.9,49.4,26.6
ZCTA5 97345,0,35.3,25,39.7
ZCTA5 97346,0.5,19.1,35.6,44.8
ZCTA5 97347,3.3,21.2,44,31.4
ZCTA5 97348,5.3,22.3,50.7,21.7
ZCTA5 97350,0,26.8,36.6,36.6
ZCTA5 97351,14.7,35.6,32.6,17.1
ZCTA5 97352,2,27.3,40.5,30.2
ZCTA5 97355,3.2,28.5,37,31.3
ZCTA5 97357,0,10.2,23.1,66.7
ZCTA5 97358,1.4,18.3,44.1,36.2
ZCTA5 97360,0,26,36.8,37.2
ZCTA5 97361,21.3,30,27.8,20.8
ZCTA5 97362,2.2,23.6,34.3,39.9
ZCTA5 97364,0,20.9,38.7,40.3
ZCTA5 97365,4.2,23.1,36.1,36.7
ZCTA5 97366,2.2,14.4,42.6,40.8
ZCTA5 97367,2.4,18.1,37,42.4
ZCTA5 97368,2.4,23,43.1,31.6
ZCTA5 97369,0,10.9,48.9,40.2
ZCTA5 97370,1.4,33,40.2,25.4
ZCTA5 97371,0,32.5,34.6,32.9
ZCTA5 97373,-,-,-,-
ZCTA5 97374,2.4,20.6,43.9,33
ZCTA5 97375,0,30.8,43.5,25.6
ZCTA5 97376,0,20.4,33.8,45.8
ZCTA5 97377,0,37.7,17.7,44.6
ZCTA5 97378,2.5,26.2,41,30.3
ZCTA5 97380,1.6,31.6,41.7,25.2
ZCTA5 97381,1.5,24.5,41.3,32.8
ZCTA5 97383,1.7,35.8,34.9,27.6
ZCTA5 97384,-,-,-,-
ZCTA5 97385,2.5,24.8,29.7,42.9
ZCTA5 97386,1.1,26.5,37.1,35.3
ZCTA5 97388,0,15.1,19.7,65.2
ZCTA5 97389,2.6,25.5,40.7,31.1
ZCTA5 97390,0,2.7,57.6,39.6
ZCTA5 97391,3,27.8,42.4,26.9
ZCTA5 97392,0.4,34.9,34.3,30.4
ZCTA5 97394,1,17.1,40.3,41.6
ZCTA5 97396,4.1,33.1,35.1,27.7
ZCTA5 97401,25.7,30.3,19.6,24.4
ZCTA5 97402,6.8,36.5,33.6,23.2
ZCTA5 97403,27.3,24.9,25.9,22
ZCTA5 97404,2.4,32.8,37.2,27.6
ZCTA5 97405,5.3,28.2,35.8,30.7
ZCTA5 97406,0,0,30,70
ZCTA5 97408,3.4,29,34.5,33
ZCTA5 97410,8.7,9.6,35.3,46.4
ZCTA5 97411,2.4,15.1,31.8,50.6
ZCTA5 97412,2.5,20.6,42.2,34.8
ZCTA5 97413,1.4,19.8,38.5,40.3
ZCTA5 97414,0,0,25,75
